ROW_NAMES	CBX1_average	CBX3_average	CBX5_average	CBX7_average	CBX8_average	MSH2_average	MSH3_average	MSH6_average	PARP1_average	RPA1_average	RPA2_average	RPA3_average	XRCC5_average	XRCC6_average	SSBP1_average	SPIN1_average	WDR76_average	
gi|4505753|ref|NP_002620.1|	-0.2246305	0.9930377	-0.2488621	0	-1.595433	2.136738	12.70514	6.30732	-0.6143029	0	-0.5720603	-1.469602	-0.351167	0.2859244	2.059426	-0.1428819	-1.241803	
gi|23110935|ref|NP_683877.1|	1.803788	0.02185173	0	0	-0.8708375	1.570213	4.002153	-0.006684354	19.53908	0	0	-1.358763	-1.40748	-0.5488162	1.916569	2.116107	-1.43391	
gi|38683855|ref|NP_060422.4|	-1.238215	-1.276625	-0.4570108	14.78477	-1.712515	1.245657	2.875306	2.027957	-1.230851	0	0	-1.671004	-1.251283	-0.76779	0	8.548007	4.116771	
gi|50593002|ref|NP_003081.2|	-1.016791	-0.9245344	0	-0.5424186	-0.6868376	-0.120213	-0.4548824	-0.5838409	0.0718858	-0.4141225	-0.5775569	-0.9004034	-0.9558184	0.2501736	0	40.29297	-0.720316	
gi|9910280|ref|NP_064505.1|	-1.526268	-1.045842	0	-0.923678	-1.722977	0	-0.4917427	0.2791431	26.0051	0	-0.3499097	-1.069268	0.969435	-1.00661	2.070141	-0.4209974	1.564979	
gi|209869995|ref|NP_001129478.1|	-1.172985	-1.113894	0	-0.5850495	-1.650269	2.688398	3.330952	-0.7914212	29.48285	-0.5701868	0	-1.431011	-1.154616	0.5731817	-0.4500266	2.16957	-0.744886	
gi|4506631|ref|NP_000980.1|	-0.9143497	-0.8434414	0	-0.6621749	-1.564543	0.09161421	0.5825441	1.14372	23.43988	-0.0613804	0	-1.211977	-0.9965433	0.7446333	0	1.972075	0.02701885	
gi|289629265|ref|NP_001166216.1|	-0.6606239	-0.7468307	0	0	2.559732	-0.03119208	1.294711	0.1008601	18.21729	0	-0.475317	-1.003412	-0.8185014	-0.1957959	0	3.715903	-0.6966312	
gi|4757902|ref|NP_004335.1|	-0.2374658	0.5968944	1.717914	-0.7842895	21.14463	0	-0.91789	-0.8910412	0.7159068	0	0	-1.254893	-1.303074	-0.6741508	0	-0.06998145	3.25019	
gi|154354962|ref|NP_001093639.1|	1.50676	-0.5701142	-0.4896898	-0.4002012	-1.215245	8.83882	1.794632	1.929641	3.336738	-0.4607635	-0.4770134	-1.089414	-0.6419961	-0.2025813	0	1.048029	-0.2020563	
gi|24430146|ref|NP_005115.2|	6.415146	-0.855626	-0.7551532	-0.8910621	-2.032028	0	2.375878	3.667472	0.1197512	-0.7052332	0	-0.7337738	0	-0.9104837	-0.4339888	24.71253	-1.543346	
gi|14043024|ref|NP_004272.2|	-0.5745517	0.4609303	0	0	1.163188	0	1.035608	-0.3463883	-0.4487145	-0.5221466	-0.5533118	-0.2946152	4.024137	-0.3253475	10.32234	-0.7382157	-1.025968	
gi|187830777|ref|NP_001119584.1|	-1.343763	-0.4843128	-0.6933882	0.462593	17.23095	0	-0.4288201	1.601338	-0.4019196	-0.7322007	-0.7633658	-1.632288	-0.6765402	0	0	7.384133	0.1809808	
gi|4506711|ref|NP_001021.1|	-0.6927409	2.353986	0	2.069961	0	-0.183139	-0.4735062	0.4183907	-0.6901916	-0.3303586	-0.3615238	-0.6692492	-0.2015718	0	0	-0.07139363	19.14724	
gi|13654278|ref|NP_112487.1|	-0.546724	-0.4639976	-0.5863197	28.63835	-1.271848	-0.1634247	-0.3047262	-0.6486584	1.470419	0	0	-1.135645	-0.9772718	0	0	3.334544	1.036564	
gi|116256483|ref|NP_006068.2|	-1.038867	-1.003412	-0.5649489	5.293592	0.5057129	-0.1349303	0.4582155	-0.4243131	1.641385	0	0	-0.7318179	0	-0.6637343	0	-0.4132806	18.42445	
gi|4506625|ref|NP_000981.1|	2.146015	4.893218	-0.2776543	1.29558	-1.942901	0.5311194	0.526098	-0.9512779	8.049259	0	0	-1.488373	0	-0.6946574	0	0.7424126	12.73627	
gi|156766043|ref|NP_001096616.1|	-1.48776	-1.121983	0	-0.5114655	-1.747795	-0.1950908	6.277809	-0.06199498	0.7762372	0	0	-1.664427	-0.8248891	-0.9882968	-0.8105204	56.95918	-1.482572	
gi|5453549|ref|NP_006397.1|	2.988247	-1.171809	0	-0.6059095	-1.640465	-0.2471949	-0.2523389	0.9728957	33.27137	0	-0.7045387	-0.8407567	-1.059109	-0.6190485	-0.6956385	4.341451	-0.4625887	
gi|7705477|ref|NP_057488.1|	-1.620091	-1.508558	-0.8807645	-0.8065127	63.50695	0.4498025	-0.9735132	-0.713567	-1.453629	-0.8802122	0	-1.40316	-1.518471	0	-0.833447	-1.166178	1.168328	
gi|4506621|ref|NP_000978.1|	-0.6788252	-0.9024092	-0.5144473	-0.4497162	-0.7824144	0	-0.5495096	0	4.871385	-0.4779358	0	0	-0.6585012	-0.5963988	0	0.4854533	44.3064	
gi|13129110|ref|NP_077007.1|	3.137135	-1.965828	0	-0.6322429	-2.494183	0	-1.432826	0.08694792	3.213958	0	-1.098035	-2.301626	-1.736535	0	-0.930207	86.30306	-2.29981	
gi|45827771|ref|NP_055144.3|	2.026115	0.4058829	-0.3966562	0.0003343986	-1.232785	-0.2851494	9.345594	1.106685	1.332575	-0.4982388	0	-1.173901	-0.9377999	-0.6370046	0	3.176843	-0.1693013	
gi|15826852|ref|NP_073572.2|	-0.6485697	-0.4339113	0	0	-0.53238	-0.1684153	10.90998	3.294509	2.61665	-0.3815046	0	-0.5902308	-0.6620417	0	0.3990434	0.002225068	-0.305482	
gi|212549553|ref|NP_060090.2|	-1.589858	-1.233391	0	-0.6968468	-1.406192	0	-0.9688382	-0.1767903	17.85118	0	0	-1.240701	-0.8392385	4.562487	0	33.09472	-0.829904	
gi|283436220|ref|NP_060658.3|	-0.3389856	-0.8217673	0	21.25473	-0.7573399	-0.01744589	2.430932	1.469704	-0.6327779	0	0.7728552	-0.5407184	0	-0.1683035	0	-0.06082732	1.434026	
gi|19920317|ref|NP_006816.2|	-0.1784757	-1.018743	-0.5559883	-0.669957	-0.855828	-0.3382601	6.129613	1.120373	1.164435	-0.07435064	-0.566932	-1.362703	-1.001731	2.163	0	24.44277	-1.072743	
gi|157412280|ref|NP_004665.2|	0.5260431	1.053875	-0.3211487	-0.1965805	-1.205344	-0.2599802	0.7279535	0.03418456	-0.582534	0	0	-0.8930236	-0.3382904	-0.2491363	0	17.75081	-0.9081702	
gi|255918194|ref|NP_001157633.1|	-0.2495786	-1.500737	-0.661662	-0.9605419	-2.12837	-0.4351217	2.238613	0.2486189	-1.38577	-0.8460208	-0.8654891	0	-0.8673136	-0.6995237	73.84926	-0.8027407	-1.186866	
gi|4506597|ref|NP_000967.1|	0	-1.305469	-0.01395001	-0.6375677	-0.9038726	-0.06030184	0.552963	-0.5974379	49.48891	-0.5993941	0	-1.518632	-1.097821	-0.8393153	0	3.238172	3.662245	
gi|15431290|ref|NP_000966.2|	-1.517274	-2.063079	-1.26833	0	0	-0.6893164	-1.593089	-0.204807	162.8782	-1.149261	0	-2.08684	-2.232653	-1.512045	0	-0.9433263	-1.9485	
gi|10835057|ref|NP_003482.1|	-0.2000201	-0.8975666	-0.3309049	-0.4448736	0	2.697831	-0.545074	-0.5328944	2.064769	0	0	-1.148977	-0.6568869	0	0	0.498367	31.52901	
gi|5730027|ref|NP_006550.1|	-1.909976	-3.188699	0	0	-3.310113	0	-2.91882	-2.31849	-3.142925	-0.9851477	0	-3.184282	-1.869328	-2.73647	0	374.2278	-2.505044	
gi|19913424|ref|NP_001681.2|	-0.7700018	-1.051698	0	1.716071	-1.628734	-0.2272183	0.9277814	4.325445	23.04423	-0.5577476	0	-1.474681	-1.116326	-0.7560223	-0.6806561	3.946162	-1.059393	
gi|12056468|ref|NP_068831.1|	-1.165721	-0.8667426	0	-0.5908126	-0.8571175	0	-0.7863273	1.583166	38.90189	2.713255	0	-1.239161	-0.8157065	-0.04019039	-0.371061	0.6035976	0	
gi|5803013|ref|NP_006808.1|	-1.118573	-1.083119	0.3533795	-0.6905942	1.304723	0.54806	7.062934	1.238966	-1.023964	0.7732496	-0.645412	4.276597	-0.204725	-0.5894851	3.107418	-0.7811143	-1.046389	
gi|295842307|ref|NP_973726.2|	-0.7869282	-0.6166954	0	-0.4657978	-1.097696	0	0.1864071	-0.5062957	7.104842	0	0	-0.3640575	-0.7259559	-0.06735439	-0.2777946	19.25051	-0.5360794	
gi|5031755|ref|NP_005817.1|	-1.060466	0	0	0	0.7896552	0	-0.5131158	-0.5753761	2.533524	0	0	-0.7918241	-0.9366391	8.56923	0	28.67233	0.7086646	
gi|31657129|ref|NP_036525.1|	-0.1197654	-0.5968248	0	-0.7039014	-1.564127	-0.3317367	8.36726	1.179084	8.030608	-0.5358659	0	-1.323563	-0.5372827	-0.7301793	-0.3359031	3.049915	0.4224139	
gi|117647226|ref|NP_060289.2|	0.987024	-0.9426112	-0.5605629	-0.5419475	-1.40424	0	0.9031505	-0.6684067	2.675255	0	0	-1.226106	-0.5519505	-0.6578863	-0.5209611	-0.8910155	26.2557	
gi|67944630|ref|NP_001020092.1|	-1.603683	-1.485503	-1.016245	-1.143508	0	-0.5657378	-1.135064	-1.252128	98.30265	-0.7270073	0	-2.317744	-0.9075726	-1.209203	0	-0.3452002	1.91992	
gi|7706322|ref|NP_057123.1|	-0.9089291	-0.4046724	-0.5736072	-0.5680359	-1.029657	-0.1464746	0.8335814	0.9535891	2.049981	-0.5726533	0	-1.269586	0	0	0	18.81363	4.140188	
gi|394581981|ref|NP_001257382.1|	-0.577654	-0.5185637	-0.4742247	6.200835	-1.174005	0	2.448339	-0.553289	4.074692	0	0	-0.7613304	0.9064994	-0.1613409	0	3.836495	-0.6535625	
gi|42716275|ref|NP_057368.3|	2.96215	0.7926006	-0.5164574	0	-0.4768788	-0.1880681	7.776623	6.636815	-0.9740799	0	0	-0.9443692	-0.9753775	-0.2650291	0	6.117505	-0.9419425	
gi|41393561|ref|NP_056991.2|	-0.8825438	-0.620118	0	-0.5096052	-1.197154	0.3235857	-0.3236289	0.4154926	29.70562	-0.4714316	0	-1.039866	-0.8418957	-0.5227442	-0.005627874	2.977284	-0.9129072	
gi|7661806|ref|NP_054894.1|	-0.2209889	0.9912745	0.3059091	7.245237	-1.114409	-0.2201059	0.5549047	-0.4897681	0	0	-0.4487778	-0.6537776	-0.7426694	1.148902	0	0.843378	6.312053	
gi|4505941|ref|NP_000929.1|	0.7710772	0.09605275	0	1.67304	-1.152354	0.9173757	1.405839	-0.5427346	0.9598329	-0.4458436	0	-1.057981	0	-0.3928563	0	2.735148	10.2761	
gi|4505343|ref|NP_002477.1|	-1.204714	-0.9630881	-0.6933882	-0.8073569	-1.667846	0	-0.6687232	0	3.355044	0	0	-1.632288	-1.262466	-0.3072532	0	56.71972	-0.9605864	
gi|56243533|ref|NP_071327.2|	-1.060226	0	0	0.7576053	5.7533	-0.3471835	-0.4768367	1.040063	-1.018281	0	-0.1968806	-0.8332937	-1.11496	-0.7610728	3.727514	-0.8916161	25.52555	
gi|192807332|ref|NP_001122324.1|	-1.80838	-1.784744	-1.949286	-2.041701	-3.849451	0	-2.175301	0	-3.436722	0	0	-2.523499	-1.114915	-1.858375	-1.245559	319.1692	-2.35265	
gi|78482617|ref|NP_001030598.1|	4.297425	25.28121	3.483904	-0.7415508	0.8939978	-0.3303475	1.302537	-0.4117909	-1.263747	-0.6093122	0	-1.349323	0	0	0	-0.9995321	-1.237226	
gi|223468571|ref|NP_066957.3|	0.4042478	0.4869742	0.5002983	-0.3942445	-0.9848163	0.1082816	0	0.4495442	-0.6111302	0	0	-0.6326959	0.1601412	0.08315141	0	-0.3297168	13.29868	
gi|78000183|ref|NP_001030168.1|	2.618272	-0.7143644	0	-0.6687343	0	0	-0.7355345	1.337335	21.75863	0	0	-1.31892	-0.9535176	-0.2103794	0	0.8575614	6.942575	
gi|4507241|ref|NP_003137.1|	-0.954167	0	0	-0.6137502	-1.338749	0	1.449755	0.2455792	6.378208	0	-0.5153331	1.068753	-0.8728707	-0.07291898	-0.5936605	2.609139	10.33535	
gi|20149629|ref|NP_057439.2|	0	-0.1653169	-0.3356293	1.645455	0.4558825	0	-0.9405089	-0.989928	5.434259	0	0	-1.742579	-1.205047	0	0	0.249183	38.29607	
gi|31563534|ref|NP_852136.1|	-0.8759431	-0.6572025	-0.4997404	0.5456897	0	-0.04798558	0	0	4.418376	7.297041	0.2638276	19.53898	-0.8352949	-0.5194438	0	-0.7693704	-0.738615	
gi|4503507|ref|NP_001406.1|	-0.8759431	0	0	0	-1.180652	-0.2550418	-0.01612846	3.020538	30.83292	0	0	-0.7411521	-0.6486965	0.08517734	-0.5462316	-0.4309079	3.277216	
gi|186928854|ref|NP_005821.2|	-0.01136524	-0.8147864	0	11.94166	-1.086851	-0.01046502	0.893844	0.9988508	-0.6292875	-0.4493709	0	-0.9295624	-0.7977744	-0.539269	0	1.636278	8.02792	
gi|5454084|ref|NP_006406.1|	-0.9601866	-0.9723678	0	1.736812	-1.318589	-0.1142339	0.5306529	-0.1067444	-0.9449034	-0.5404126	16.62911	-0.6490322	2.251112	-0.3618795	-0.4986884	0	3.860326	
gi|253970500|ref|NP_053733.2|	-1.115713	-1.259958	0	-0.7799579	-1.771451	-0.287756	-0.3740222	0.3884637	-1.223339	0	0	-0.9350888	0	-0.639329	0	73.66422	-1.31365	
gi|55770844|ref|NP_001894.2|	3.703038	0.2698694	0	-0.7856362	-1.576199	-0.01920016	2.052419	1.25262	26.05151	0	0	-1.324537	-0.7662588	-0.8124061	0	2.943569	-0.8017646	
gi|118572613|ref|NP_057417.3|	0	-1.633476	0	-1.057499	-0.23651	-0.5549724	-1.324401	-0.9069252	4.285436	-1.038106	0	-2.271171	-1.342282	-1.2202	0	99.19091	0	
gi|24234683|ref|NP_004642.2|	2.391632	-0.274437	0	49.55461	-1.294519	-0.2593829	-0.7332221	0	-1.162627	0	-0.5894124	1.658414	-1.089579	0	0	0	1.691737	
gi|314122241|ref|NP_004629.3|	0	-0.8654437	0	0	-1.213494	-0.06112229	0.7165435	-0.4952049	2.084233	-0.4746996	0	-1.144549	-0.8484317	-0.5260122	-0.5560841	40.95191	-0.561105	
gi|117168248|ref|NP_057479.2|	3.943115	0	0	2.959471	-0.8479845	11.39473	1.524486	-0.5519225	3.21238	0	-0.6560789	-0.9870368	-0.7240713	-0.2916963	0	3.61857	2.146596	
gi|11321585|ref|NP_002065.1|	-1.282742	-1.259106	0	-0.1324565	-2.055644	-0.4584412	-0.6612735	0	94.74885	0	-0.6871132	-1.427005	0	0	0	6.75927	-1.672755	
gi|7019319|ref|NP_037507.1|	-0.8076394	-0.3296206	-0.2912957	2.080043	2.026294	-0.03796033	0.008934673	-0.4604619	-0.723748	0	0	-1.096165	0	0	0	-0.7731984	23.80141	
gi|28872734|ref|NP_115488.2|	1.582881	0.7657996	2.914859	14.70784	-0.4493491	0.5128277	0	0	-0.5046772	0	0	-0.8770945	0	-0.4572289	0	-0.4031298	0.9718758	
gi|27436946|ref|NP_733821.1|	0.7675853	0	-0.5904864	0	-0.8331071	0	0	-0.7083046	-0.4193586	0.03925378	0	6.78273	0	52.74888	0	-0.9508624	0	
gi|30578410|ref|NP_849193.1|	-0.05998247	-0.5333362	-0.4070848	-0.4445345	-0.4354188	0.5187978	24.75135	-0.4637692	-0.5862774	0	0	-0.8691343	0	0.3940292	0	4.463134	0	
gi|186928852|ref|NP_057055.2|	-0.7242789	3.476704	-0.2287754	23.63005	0	0	-0.5138523	-0.4988513	-0.7822919	-0.4422785	0	-0.8941	0	-0.1259719	0	-0.5388401	6.804557	
gi|5031777|ref|NP_005521.1|	1.069045	-0.8355135	0	-0.4979081	-0.764213	-0.03119208	2.362201	-0.2168366	27.3568	0	0	0	-0.822287	-0.5599961	0	3.715903	-0.6966312	
gi|14110407|ref|NP_112740.1|	0	0	0	0	0	0.08717108	0	0	1.153222	0	0	0	0	1.139469	0	20.94519	0	
gi|40018640|ref|NP_078805.3|	1.543433	-0.3244387	0	7.57963	-0.4769629	-0.1992064	-0.3529962	-0.475639	2.83308	0	-0.4278783	0	0	-0.4636083	0	5.03787	2.399225	
gi|51317376|ref|NP_001003796.1|	1.003237	-0.7287457	-0.162084	-0.2760527	-0.986955	0	1.612203	-0.05809083	2.192673	0	0	-0.9805943	0	0	0	22.31743	-0.498199	
gi|149193321|ref|NP_002083.3|	-0.6359212	-0.7861082	0	0	-1.109649	-0.2219424	-0.1780299	-0.4916046	41.76592	0	-0.4391307	-0.6647969	-0.6155971	-0.4863444	0	0.4135266	-0.7560191	
gi|121114298|ref|NP_003579.3|	0.01332635	-0.2259704	0	-0.4840172	-1.152354	0	-0.4536398	-0.5024164	30.90825	0	0	0	-0.7907196	-0.4971562	0.7213883	2.735148	-0.6271767	
gi|6631075|ref|NP_004865.1|	-0.7986637	-0.6185628	0	-0.4676652	5.898286	-0.2164021	0.5771272	-0.5100305	0	1.00657	-0.23661	-0.9616569	2.618945	0	18.695	-0.5840212	-0.6455626	
gi|20336290|ref|NP_055781.2|	-1.158104	-1.018743	0	2.865349	-1.596743	0	-0.7837483	-0.6079223	47.94294	0	0	-1.374499	0	1.648663	0	-0.1018555	1.138314	
gi|281604136|ref|NP_001164014.1|	0.7606339	-0.4943626	-0.533407	-0.5954004	-1.12801	0	-0.5621494	-0.6321987	35.59514	0	0	0	0	-0.5418882	0	0.3843354	5.838615	
gi|50301240|ref|NP_001001998.1|	-0.590887	-0.6385946	-0.38254	-0.3942445	0.341388	0	-0.4610447	-0.4310428	26.38849	0	0	-0.8639388	0	0	0	-0.04024007	2.666802	
gi|62548854|ref|NP_001015048.1|	-0.8488666	0	-0.479433	0.2185633	-1.178602	0	4.949266	-0.4348851	0.4691014	3.129354	0	-0.9931295	16.64278	0	0	0	4.056515	
gi|24308324|ref|NP_115604.1|	0	-0.6695569	0	8.600511	0	0	0.3229357	5.919124	-0.6420925	-0.3385386	2.21797	0.5316207	0.09821673	0	0	-0.3709998	2.011998	
gi|148539578|ref|NP_004078.2|	-0.8523119	-0.5445383	0	-0.5268805	-1.121574	0	-0.4850559	0.1179543	46.9232	-0.4563156	0	-0.7293365	0	-0.5531584	0	-0.37183	-0.9185479	
gi|22748937|ref|NP_065801.1|	-1.144968	-0.3469993	-0.6187197	0.441086	0.03969956	-0.2066247	2.511332	0.7129888	31.59136	0	0	-1.362803	-1.085436	0	0	1.515861	-0.7635218	
gi|190885499|ref|NP_004246.2|	-1.370519	-1.280117	1.15547	0	-1.626339	0	-0.1874295	-0.08242278	9.821628	0	1.481072	-1.300061	-1.239623	0	0	38.27528	-1.361117	
gi|57864582|ref|NP_001009931.1|	-2.139532	0	0	0	-2.075007	0	-0.2823707	2.762815	-1.657829	1.320649	7.599533	-1.635509	6.531774	14.03276	25.54619	-0.3953405	-1.809785	
gi|5032069|ref|NP_005841.1|	-0.7872828	-0.6471008	-0.4845877	0	0	0.3637921	-0.4901973	0.1093853	-0.637946	0	-0.473612	-0.7310503	-0.8150914	-0.5093421	0	58.53573	-0.8861029	
gi|224586815|ref|NP_001139138.1|	-0.08396566	-0.3023168	-0.5516738	-0.5241692	29.9349	-0.2896641	0.1375552	-0.5793667	1.282912	0	0	0	0	-0.5540661	0	2.570099	-0.7188246	
gi|16950603|ref|NP_068593.2|	-0.4507812	0.2367346	0.33943	17.1367	0	0.03678454	2.702084	-0.482319	-0.3459169	0	0	0	0	0.7211663	0	1.872525	1.732293	
gi|336020355|ref|NP_663719.2|	-0.6209374	-0.7561406	-0.162084	1.332905	2.172229	0	0	0	-0.5514657	0	0	0	0	0	0	-0.6870572	37.45128	
gi|4757834|ref|NP_004273.1|	-0.7642721	-0.740636	1.10864	-0.4388407	0	0	0.6803019	-0.475639	-0.5922123	2.246812	-0.4278783	-0.8928738	4.647335	-0.4636083	0	-0.6715527	17.72548	
gi|183603929|ref|NP_001116827.1|	-0.3236423	-0.7166813	0	0.9525666	-0.8415882	0	1.237212	-0.4516843	-0.2187781	-0.3385386	-0.415901	0	-0.4751423	-0.4411639	24.2222	-0.5548481	0.2257307	
gi|4503579|ref|NP_001422.1|	-0.4091656	0	-0.2500985	-0.3398769	-0.3485125	0.2848703	-0.02121883	-0.254454	22.56813	0	0	-0.6873501	0	0	0.7581495	-0.4562329	-0.4547108	
gi|94721354|ref|NP_006627.2|	0	-2.496356	0	-4.386458	-5.984287	0	-1.36173	-2.941574	1004.907	0	0	-2.664255	-2.479344	0	-3.689887	-4.541031	-6.003131	
gi|148763345|ref|NP_277071.2|	-0.4954937	0.08464344	0.7681309	0	12.51867	0	-0.1075469	-0.06254402	0.1304174	0	0	-0.7118881	-0.5110446	0	0	0.2573517	0.7146044	
gi|5729790|ref|NP_006556.1|	0	-1.20448	0	0	-0.9218686	0	-0.8519874	-0.8082997	-1.110317	0	0	0	0	-0.7977793	0	-0.006728342	79.44541	
gi|13324688|ref|NP_060587.8|	-1.210947	0	0	-0.6071373	-1.645376	0.9030253	-0.8229999	-0.6255364	-0.1482474	0	0	-0.8419844	0	0	0	-0.9350698	79.36194	
gi|5803167|ref|NP_006793.1|	0.3320026	-0.7166813	0	0	-0.7047969	-0.187229	-0.3170642	0.3979405	2.976808	0	0	0.1584636	0	0.4242415	0	23.0277	-0.7706808	
gi|46593007|ref|NP_003356.2|	-0.7524024	0	-0.4070848	0	-1.033906	0	-0.06334604	-0.4637692	6.08816	-0.4063608	0	0	-0.6621662	-0.2744081	0.9582846	26.74944	-0.6224319	
gi|50053872|ref|NP_940888.2|	2.530704	0.2390209	0.5977352	-0.3509392	0.947048	-0.1552556	0	0	-0.05891118	0	0	0	0	0	0	0	21.0245	
gi|14719402|ref|NP_055984.1|	2.220003	8.401325	4.686584	-0.6546987	-1.232466	0	0	0	0.2904022	0	0	-0.8007873	0	0	0	-0.6747544	18.91076	
gi|39930469|ref|NP_115570.1|	0.1020999	0.1730083	-0.0399813	0	-0.8869102	0	0	0	4.48591	0	0	-0.652368	0	0	0	0.01301259	23.4502	
gi|42542392|ref|NP_005751.2|	-0.8183313	3.783874	-0.5001969	-0.570926	3.226931	0	0	0	0.9529253	0	0	0	0	0	0	-0.7540134	36.01099	
gi|239735580|ref|NP_001155032.1|	0	-0.4961948	0	2.123377	14.81407	0	0	0	-0.5119818	0	0	0	0	0	0	-0.286347	9.507658	
gi|27886570|ref|NP_542984.2|	0.7517354	1.309754	-0.3080784	18.39505	0.02661131	-0.1272672	0	0	-0.5202731	0	0	-0.7646567	0	0	0	2.137698	0.2449531	
gi|40068518|ref|NP_002622.2|	-0.5956078	0	1.614633	-0.2701763	-0.6324421	0.7539897	0.2502431	-0.3845364	27.81898	-0.3279635	0	-0.5555451	0	-0.3792762	0	-0.4824932	-0.5440346	
gi|123173757|ref|NP_597709.2|	-0.554543	87.50278	-0.7682198	-0.6602669	-0.9265718	0	-0.9262758	0	-0.0298252	0	-0.702311	0	0	0	-0.7771747	-0.6678062	-1.214231	
gi|116534898|ref|NP_001934.2|	0	-0.8422817	0	-0.5404864	-1.221996	-0.03796033	0.008934673	0.9026172	46.49462	-0.4631186	-0.4787012	-0.8333176	-0.8252697	0	0	-0.7543325	-0.6791897	
gi|4505087|ref|NP_002361.1|	-0.6072502	-0.2947644	1.988171	0	0	0	2.895937	0	0.06585468	0	-0.4219434	-0.9395328	2.336095	-0.2744081	0	22.81017	0	
gi|116875765|ref|NP_783297.2|	-0.809114	0	0	0	-1.622655	0	-0.6797984	0	117.8902	0	0	0	0	0	0	-1.06341	-1.186493	
gi|116875767|ref|NP_003248.3|	-1.129456	0	0	0	-4.505735	0	-1.000141	0	337.2335	0	0	0	0	0	0	-1.704095	-1.827178	
gi|22095331|ref|NP_055862.1|	-0.5094666	-0.4739643	0	-0.3230666	-0.6695023	0	0.4225255	0.07421492	1.28679	0	0	-0.6537295	0	0.0899955	0	15.8384	1.033709	
gi|18079218|ref|NP_065892.1|	-0.7168314	-0.9479286	0	-0.6461333	-1.43329	0	-0.2551826	0	0.3289467	0	0	0	0	-0.4206261	0	0.9705666	57.23309	
gi|22547114|ref|NP_660298.2|	-0.3926363	-0.5084315	0	11.32362	0	0	-0.004689533	0	-0.0560476	0	0	-0.6090307	0	-0.2329141	0	3.834328	5.143897	
gi|379030588|ref|NP_001243778.1|	-0.7681822	0	0.3911593	-0.258661	-0.9753605	0	0.6685717	0	26.39129	0	0	-0.6872716	0	0	0	0.558994	6.671998	
gi|13129006|ref|NP_076950.1|	-0.5854294	-0.1993904	0	0	-0.7926078	0	0	0	25.93139	0	0	0	0	0	0	1.198629	4.108489	
gi|157694511|ref|NP_056473.2|	0.7682355	2.91603	-0.09062503	0	2.505704	0	0	0	2.454689	0	0	0	0	0	0	-0.6394179	16.50325	
gi|4503247|ref|NP_003674.1|	-0.9177238	-0.8639792	0	-0.5922924	-0.8028236	0	-0.5605954	-0.5455944	0.1936726	0	0	0	0	0	0	-0.8250044	59.35981	
gi|282165704|ref|NP_001164100.1|	-0.4493659	0	0	0	1.070608	0	0	-0.3114154	0.1093559	0	0	-0.5936288	0	0	0	21.73081	0.7580368	
gi|154744870|ref|NP_073589.4|	-0.3830344	2.785857	0.027158	0.7066915	3.055358	0	-0.3949841	0	0	0	0	-0.7913523	0	0	0	-0.4358788	14.19049	
gi|56676371|ref|NP_037423.2|	0	-0.6621409	0	-0.5112432	0.2392533	-0.2599802	0	-0.5296424	-0.6529861	-0.4730696	0	-1.135969	0	0.06048553	0	57.45284	-0.9081702	
gi|4507401|ref|NP_003192.1|	2.848982	-0.579069	-0.38254	4.082398	0	0	0.3745394	0	-0.5699142	0	0	2.49554	0	17.74715	0	-0.5349697	-0.3479471	
gi|18426900|ref|NP_536351.1|	0	-0.4681671	0	0	0	0	-0.2392409	-0.209239	43.43141	0	-0.2946783	0	0	0	0	0	0	
gi|117938759|ref|NP_536350.2|	0	-0.4622672	0	0	0	0	-0.2274412	-0.1974392	42.54476	0	-0.2887784	0	0	0	0	0	0	
gi|20357529|ref|NP_005264.2|	0	-0.8077317	0	0	0	0	0	0	65.62708	0	0	0	0	-0.3928563	0	-0.3194697	-0.6271767	
gi|38569505|ref|NP_008941.2|	-0.5177995	-0.5918736	0	2.536472	-0.6423931	0	-0.4094883	-0.3944874	3.096141	0	0	-0.7597726	0	0	0	0.2201755	21.12991	
gi|171460958|ref|NP_079170.2|	5.659306	0.9572495	0	0	-0.9700174	0	0	0	2.500349	0	0	0	0	0	0	-0.8124254	34.06634	
gi|12751497|ref|NP_075568.1|	-0.5726004	0	0	3.924425	1.433578	0	0	0	22.91647	0	0	0	0	0	0	-0.3871616	4.233802	
gi|45593130|ref|NP_055181.3|	-0.5080128	0.2014227	0	0.955911	0	-0.09403407	1.889577	0.007523542	1.648858	0	0	-0.5801443	0	0	0	0.374131	14.63378	
gi|13129068|ref|NP_076983.1|	1.495912	5.503442	-0.007103044	2.842084	0	0	0	0	-0.8822876	0	0	0	0	0	0	-0.8524682	37.78092	
gi|23199991|ref|NP_689407.1|	-0.4366671	-0.2140813	0	17.44545	-0.6438454	0	0	0	-0.4284097	0	0	-0.58093	0	0	0	1.165382	5.075445	
gi|256773275|ref|NP_060850.2|	-0.6952923	4.80149	0.9722236	21.82527	0	0	0	0	-0.7677985	0	0	-0.9540072	0	0	0	-0.2654109	9.797961	
gi|53759148|ref|NP_005048.2|	2.759152	-0.6111986	0.05532888	-0.3094033	0	0	0	-0.3462016	0	-0.347577	0	0	-0.5281424	-0.3988897	0	35.60893	-0.5636481	
gi|388240801|ref|NP_116126.3|	0.9350524	0	-0.1848122	0	-0.7321026	0	-0.5362976	-0.08839516	6.406499	-0.3931501	0	1.085188	0	27.8765	0	-0.5821538	0	
